"Treatment_2021","Treatment_2022","PLOT_ID","Year_estab","Block_a","Block_b","Treatment order","Order original","unique id","country.x","plot_number","Anthesis_23062021_Biomass_dryweight_kgha","Harvest_06082021_harvestable_grain_yield_15_moisture_kgha","16-11-2021 Biomass dryweight (kg/ha)","Anthesis_31052022_Biomass_dryweight_kgha","Harvest_11082022_harvestable_grain_yield_15_moisture_kgha","Field sheet order","timestamp","country.y","count","max","mean","min","median","std","Date","Year_obs","Treatment","fertiliser_type"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-03-31,"denmark",6,0.201709029929978,0.189401016703674,0.165070826453822,0.194692174238818,0.0125259067197995,2021-03-31,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-07,"denmark",6,0.200578507010628,0.188891239210862,0.173978902247487,0.190043422640586,0.0089249933585144,2021-04-07,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-14,"denmark",6.16666666666667,0.195438697934151,0.185099013149738,0.17438222716252,0.185795791447163,0.0073672673703792,2021-04-14,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-21,"denmark",6.04761904761905,0.210585095609228,0.189640068670823,0.175961022043512,0.186687264857548,0.0117941865326082,2021-04-21,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-28,"denmark",6,0.233351788448548,0.219982286839157,0.205861836139645,0.219126095239045,0.0095130584261352,2021-04-28,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-05,"denmark",6,0.296630592722642,0.308891189417669,0.273795535167058,0.285951308513943,0.0082385273723814,2021-05-05,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-12,"denmark",6,0.343409494349831,0.387308367661067,0.319786484042803,0.331085424674185,0.0080102775981159,2021-05-12,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-19,"denmark",6,0.402852453235397,0.465725545904466,0.378005295991898,0.388825530022906,0.0080581731110447,2021-05-19,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-26,"denmark",6,0.537644623290925,0.54308893964911,0.509340049255462,0.521804713067554,0.0096343172093232,2021-05-26,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-02,"denmark",6,0.595264487323307,0.585202144724982,0.575187766835803,0.584826543217614,0.0068415485078557,2021-06-02,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-09,"denmark",6,0.615268493140185,0.606472180949317,0.596571675053349,0.606541534264882,0.006549784430751,2021-06-09,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-16,"denmark",6,0.627590366614559,0.619112968917877,0.610730165842349,0.619207072825659,0.0058422564657,2021-06-16,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-23,"denmark",6,0.595169299178653,0.579592559072706,0.56460083855523,0.577344632811016,0.0104485229692525,2021-06-23,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-30,"denmark",6,0.542091714416772,0.530174315921844,0.517834167530477,0.529069238238865,0.0089144381629028,2021-06-30,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-07,"denmark",6,0.447582534533374,0.431325291948659,0.416932610604836,0.429613021715563,0.0110619412236181,2021-07-07,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-14,"denmark",6,0.372770543229215,0.35519285553268,0.343120150116025,0.35211571267977,0.0109421076913535,2021-07-14,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-21,"denmark",6,0.330742960529668,0.312360836991242,0.295777082443237,0.311885947627681,0.012532205088064,2021-07-21,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-28,"denmark",6,0.29962878425916,0.283941000699997,0.270900785923004,0.283218592405319,0.0093476010176042,2021-07-28,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-04,"denmark",6,0.279946492997562,0.268197563837986,0.255658499744474,0.268487248037543,0.0073567157940698,2021-08-04,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-11,"denmark",6.00857142857143,0.283833880521813,0.274120956622824,0.260615690885758,0.275151040979794,0.007872064188883,2021-08-11,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-18,"denmark",6.12,0.311193308830261,0.297125811576843,0.281948719024658,0.297401682138443,0.0100457475334405,2021-08-18,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-25,"denmark",6.125,0.339112192392349,0.321721665561199,0.307773377746344,0.320880208164454,0.0108666927553713,2021-08-25,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-01,"denmark",6.00357142857143,0.340694622198741,0.32419045414953,0.310783083169233,0.324046099931002,0.0103264130851519,2021-09-01,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-08,"denmark",6,0.278738734268007,0.26119100941079,0.241570382955528,0.264978901261375,0.0128482845390126,2021-09-08,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-15,"denmark",6,0.238891581694285,0.223745423058669,0.20649104565382,0.227227186163266,0.0109016381514569,2021-09-15,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-22,"denmark",6,0.222282451887925,0.201559998095035,0.183749499420325,0.198954880237579,0.0147454529845466,2021-09-22,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-29,"denmark",6,0.248311253057586,0.226555615663528,0.201126196318202,0.22765122850736,0.0168946667367385,2021-09-29,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-06,"denmark",6,0.275921637221934,0.252014651894569,0.220377287576123,0.255849194668588,0.0187625384054309,2021-10-06,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-13,"denmark",6,0.308130909999212,0.283323482388542,0.255793233712514,0.285628420966012,0.017073686367699,2021-10-13,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-20,"denmark",6,0.325114016349499,0.306183796662551,0.283253157368073,0.309151919988485,0.0144193469761655,2021-10-20,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-27,"denmark",6,0.335411231459934,0.321760518633293,0.303716044572793,0.325337134847492,0.0119805585289367,2021-10-27,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-03,"denmark",6,0.365471509595712,0.349671809623639,0.327364594986041,0.353438454369704,0.013987306660662,2021-11-03,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-10,"denmark",6,0.404514998197555,0.383189722895622,0.35246117413044,0.386956185102463,0.0180147532373666,2021-11-10,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-17,"denmark",6,0.443558486799399,0.416707636167606,0.377557753274838,0.420473915835222,0.0220421998140712,2021-11-17,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-24,"denmark",6,0.467798741763377,0.437351456072179,0.392727520740469,0.440989672285111,0.0246633365793337,2021-11-24,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-01,"denmark",6,0.45947188272405,0.429672270568449,0.386058302512809,0.432901085312687,0.0241905917594237,2021-12-01,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-08,"denmark",6,0.450158141442199,0.421134812173559,0.378727296839899,0.423945700054738,0.0236240929520841,2021-12-08,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-15,"denmark",6,0.440844400160348,0.412597353778668,0.371396291166989,0.414990314796789,0.0230575941447446,2021-12-15,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-22,"denmark",6,0.431530658878497,0.404059895383778,0.364065285494079,0.406034929538841,0.0224910953374051,2021-12-22,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-29,"denmark",6,0.422216917596646,0.395522436988888,0.356734279821168,0.397079544280892,0.0219245965300656,2021-12-29,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-03-31,"denmark",7,0.199818867657866,0.182097957602569,0.167478267635618,0.182977144207273,0.0099420972567583,2021-03-31,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-07,"denmark",7,0.212754394630996,0.181284853491653,0.157502513252148,0.182752318021391,0.0180305706995989,2021-04-07,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-14,"denmark",7,0.190333163809209,0.169347517901943,0.151413164855469,0.169941384345293,0.0127266223121079,2021-04-14,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-21,"denmark",7,0.193790570256256,0.174117503066858,0.156994764293943,0.17016877269461,0.0127732959975089,2021-04-21,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-28,"denmark",7,0.20882038788912,0.197152840011582,0.182397520799834,0.196209433775647,0.0085960145535549,2021-04-28,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-05,"denmark",7,0.279477331460568,0.282090591355449,0.239122635701246,0.262236099494131,0.0129782156446915,2021-05-05,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-12,"denmark",7,0.341530227870272,0.37207643758683,0.303023229826961,0.323279401189403,0.0124402644292435,2021-05-12,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-19,"denmark",7,0.413409278917133,0.462062283818211,0.378132175420759,0.395401894299309,0.0114233674269104,2021-05-19,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-26,"denmark",7,0.543072634864421,0.550209695967484,0.518979712611153,0.532782726344608,0.0076494767840596,2021-05-26,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-02,"denmark",7,0.58982173850139,0.577688783407211,0.559509600202242,0.580152481794357,0.0098813178483396,2021-06-02,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-09,"denmark",7,0.604329855353744,0.590580417050256,0.562900651384283,0.595408101876577,0.013608767857982,2021-06-09,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-16,"denmark",7,0.607456834858687,0.595216563296696,0.568351140728703,0.599825673160099,0.0124847841641259,2021-06-16,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-23,"denmark",7,0.541684531503254,0.526606675651338,0.495873716142443,0.533304002549913,0.0152220204472541,2021-06-23,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-30,"denmark",7,0.458894577494014,0.439279306874254,0.411130487580959,0.441972029418632,0.0150858586302445,2021-06-30,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-07,"denmark",7,0.387001315854034,0.367664632672558,0.347922916162987,0.366878203667548,0.0131763722616894,2021-07-07,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-14,"denmark",7,0.361396387979692,0.343010525922386,0.326654913854234,0.342014358588019,0.0124189544834994,2021-07-14,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-21,"denmark",7,0.321069549236979,0.298793809754508,0.277035699359008,0.300814574318273,0.0151383844536862,2021-07-21,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-28,"denmark",7,0.288533568382263,0.266976848244667,0.24600875377655,0.267772952715556,0.0143821748594443,2021-07-28,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-04,"denmark",7,0.26051598802513,0.242795575182049,0.226858767471751,0.241018743792764,0.010949289218719,2021-08-04,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-11,"denmark",7,0.261964695259016,0.254264546413811,0.244351246156255,0.253512937304925,0.0056506299670329,2021-08-11,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-18,"denmark",7,0.311498025655746,0.301521337032318,0.286966503858566,0.303241595029831,0.0082286767661571,2021-08-18,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-25,"denmark",7,0.356674842536449,0.340141803026199,0.320736896246672,0.342724420130253,0.0121897277422249,2021-08-25,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-01,"denmark",7,0.365002479510648,0.347187226283408,0.329336633320366,0.348868699283117,0.011781349581378,2021-09-01,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-08,"denmark",7,0.271844830896173,0.251134952885054,0.236603734571309,0.249894687551118,0.0115638078672678,2021-09-08,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-15,"denmark",7,0.237944677472115,0.213773933549722,0.196002853413423,0.212903539339701,0.0139107201248407,2021-09-15,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-22,"denmark",7,0.209845582644145,0.202342465519905,0.192071108768384,0.202885607878367,0.005556280647094,2021-09-22,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-29,"denmark",7,0.244755902224117,0.233439604441325,0.217342740131749,0.234185440672769,0.0084521424853139,2021-09-29,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-06,"denmark",7,0.27888122910545,0.263080726067225,0.241268847078558,0.263946940974584,0.0115549331457014,2021-10-06,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-13,"denmark",7,0.303586643603113,0.275249640146891,0.24904866102669,0.275248451365365,0.0171408696720997,2021-10-13,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-20,"denmark",7,0.316084373455781,0.287427549178784,0.256708052295905,0.288926399671114,0.0185541198947108,2021-10-20,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-27,"denmark",7,0.321929490391588,0.303391343276033,0.267766352811139,0.308191775961782,0.0165174575386084,2021-10-27,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-03,"denmark",7,0.345616678396861,0.323945292582115,0.282963355382284,0.32611300672094,0.0209792939325173,2021-11-03,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-10,"denmark",7,0.377413898706436,0.346585676074028,0.30004158616066,0.343423262238503,0.0283949933946132,2021-11-10,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-17,"denmark",7,0.409211119016011,0.369226059565941,0.317119816939036,0.360733517756065,0.0358106928567091,2021-11-17,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-24,"denmark",7,0.43188745643369,0.385769776526015,0.330649110278765,0.373926124638099,0.0403739106103343,2021-11-24,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-01,"denmark",7,0.434497851489195,0.388900827116041,0.336370741253468,0.378059904521971,0.038661668605324,2021-12-01,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-08,"denmark",7,0.43650018768524,0.391625433270611,0.341855776398929,0.381919174496807,0.0367592611530823,2021-12-08,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-15,"denmark",7,0.438502523881286,0.394350039425181,0.34734081154439,0.385778444471644,0.0348568537008406,2021-12-15,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-22,"denmark",7,0.440504860077331,0.397074645579751,0.35282584668985,0.389637714446481,0.0329544462485989,2021-12-22,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-29,"denmark",7,0.442507196273377,0.399799251734321,0.358310881835311,0.393496984421317,0.0310520387963572,2021-12-29,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-03-31,"denmark",6,0.197484709322452,0.18014605981963,0.158241845667362,0.179332795952048,0.0144681634514459,2021-03-31,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-07,"denmark",6,0.203369732413973,0.191091500476104,0.175420879608109,0.191338499691211,0.0099213473422794,2021-04-07,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-14,"denmark",6.16666666666667,0.199794759353002,0.188189747432868,0.179025657474995,0.187682397663593,0.0073283187424143,2021-04-14,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-21,"denmark",6.04761904761905,0.200193136220887,0.188614501839592,0.172288421364058,0.190197356754825,0.0097525742658901,2021-04-21,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-28,"denmark",6,0.225698613526678,0.208326674617675,0.186105860691322,0.208388829981922,0.0128646062238884,2021-04-28,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-05,"denmark",6,0.291014762301194,0.304583975779159,0.266395906345886,0.276937518464892,0.0084134901244716,2021-05-05,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-12,"denmark",6,0.335421697089547,0.390317780630929,0.316580173739216,0.32490924941866,0.0065136719413363,2021-05-12,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-19,"denmark",6,0.395022015075636,0.4760515854827,0.380480779255542,0.387474292837886,0.0050754648683485,2021-05-19,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-26,"denmark",6,0.544901278756914,0.560199928805739,0.525970008401644,0.536748174400557,0.0063439211475529,2021-05-26,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-02,"denmark",6,0.596896967717579,0.589984296333222,0.582784256764821,0.590230508929207,0.0047013202926055,2021-06-02,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-09,"denmark",6,0.581886273843271,0.572972642050849,0.564530346128676,0.57248619750694,0.0060739602238215,2021-06-09,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-16,"denmark",6,0.538416506909819,0.531041247977151,0.522786954565654,0.531324582598197,0.0052764539042655,2021-06-16,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-23,"denmark",6,0.465904245773951,0.458503749635485,0.452793349822362,0.457585669226117,0.0044739730397446,2021-06-23,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-30,"denmark",6,0.401054700519763,0.385772838850681,0.375651151448691,0.383821888001057,0.0082846490060171,2021-06-30,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-07-07,"denmark",6,0.344172576049558,0.32944290255473,0.318286791883088,0.327652833629357,0.008739999007611,2021-07-07,2021,"BA6","bbf"
