"Treatment_2021","Treatment_2022","PLOT_ID","Year_estab","Block_a","Block_b","Treatment order","Order original","unique id","country.x","plot_number","Anthesis_23062021_Biomass_dryweight_kgha","Harvest_06082021_harvestable_grain_yield_15_moisture_kgha","16-11-2021 Biomass dryweight (kg/ha)","Anthesis_31052022_Biomass_dryweight_kgha","Harvest_11082022_harvestable_grain_yield_15_moisture_kgha","Field sheet order","timestamp","country.y","count","max","mean","min","median","std","Date","Year_obs","Treatment","fertiliser_type"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-03-31,"denmark",6,0.279556309893018,0.266201019287109,0.251486945010367,0.265931666606948,0.0097381620933966,2021-03-31,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-07,"denmark",6,0.292481182181105,0.277530217809337,0.258183315548361,0.279768626908867,0.0117324559797285,2021-04-07,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-14,"denmark",6.04285714285714,0.430054759553501,0.412229379160064,0.377488106914929,0.408648107945919,0.0169565810489335,2021-04-14,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-21,"denmark",6.02857142857143,0.249765499858629,0.243053889558429,0.228372016761984,0.237826453220277,0.0077168753991524,2021-04-21,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-04-28,"denmark",6,0.362394661963487,0.348088371246552,0.335654020716413,0.347299710385689,0.0098809714139509,2021-04-28,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-05,"denmark",6,0.431096269803889,0.418595210594289,0.405635158805286,0.418839340700823,0.0088345472810461,2021-05-05,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-12,"denmark",6,0.487971902770155,0.481085679548628,0.473518413217629,0.481295915649218,0.0049838196376667,2021-05-12,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-19,"denmark",6,0.587641909240401,0.583031013408766,0.578296190373901,0.582638675965955,0.0032490418183014,2021-05-19,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-05-26,"denmark",6,0.77631583732444,0.766845289117846,0.759483251865808,0.764666728385083,0.0060276336679678,2021-05-26,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-02,"denmark",6,0.84903548019273,0.839951887017205,0.832920870610646,0.839364971433367,0.0056115897494323,2021-06-02,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-09,"denmark",6,0.856653270834968,0.849958076363518,0.844328005540939,0.849684392270588,0.0043458097758481,2021-06-09,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-16,"denmark",6,0.848327809288388,0.841952682251022,0.83431708798522,0.842409614438102,0.0048338126579654,2021-06-16,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-23,"denmark",6,0.809641520182292,0.800897483472471,0.791258423416703,0.80097359639627,0.0060889704704836,2021-06-23,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-06-30,"denmark",6,0.789878163207956,0.77367701238966,0.754466082458684,0.774522395586301,0.0116532452549512,2021-06-30,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-07,"denmark",6,0.647086481886859,0.678855381449875,0.617498958627788,0.632785311782238,0.0103941392775967,2021-07-07,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-14,"denmark",6,0.528256830892393,0.520529953800902,0.495816613840205,0.509529579111508,0.0115605996589043,2021-07-14,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-21,"denmark",6,0.478357519422259,0.461203042949949,0.443860938506467,0.459248190479619,0.0130055510505501,2021-07-21,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-07-28,"denmark",6,0.407184014717738,0.388656824827194,0.36983448266983,0.389997273683548,0.0128575864558418,2021-07-28,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-04,"denmark",6,0.389565524955591,0.363281486289842,0.342968881130219,0.364287990544523,0.0154986288620247,2021-08-04,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-11,"denmark",6,0.3559921170984,0.343162981527192,0.330030937279974,0.34388439144407,0.0084660449730498,2021-08-11,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-18,"denmark",6.07142857142857,0.446466348000935,0.431127595049994,0.411456816962787,0.432502107960837,0.0121024095320275,2021-08-18,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-08-25,"denmark",6.02380952380952,0.505606992512333,0.487311513042774,0.468328226687146,0.488563863395834,0.0127022992185994,2021-08-25,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-01,"denmark",6,0.528289379209888,0.515947761888407,0.495937644218912,0.514487015248156,0.0108757463773256,2021-09-01,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-08,"denmark",6,0.418626686292035,0.404628801558699,0.382479765585491,0.403215546693121,0.0116531494256508,2021-09-08,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-15,"denmark",6,0.3259142562747,0.313376106321812,0.298009991645813,0.314554139971733,0.0086121892672963,2021-09-15,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-22,"denmark",6,0.285291227201621,0.276800207793713,0.266688677171866,0.27760707338651,0.0064269636835282,2021-09-22,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-09-29,"denmark",6,0.33731282585197,0.321388507882754,0.300645359688335,0.322816140121884,0.0126723856147792,2021-09-29,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-06,"denmark",6,0.379358905648428,0.358145098246279,0.330709955403729,0.359902721548837,0.016798717010441,2021-10-06,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-13,"denmark",6,0.431782669254712,0.416649270625342,0.39849973150662,0.417939864453815,0.0112878721029985,2021-10-13,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-20,"denmark",6,0.500412973073813,0.487952787142533,0.472434933368976,0.489322905357067,0.0093359061731741,2021-10-20,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-10-27,"denmark",6,0.533082681588637,0.523307752742072,0.512968919197864,0.5243925167491,0.0066021111621396,2021-10-27,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-03,"denmark",6,0.56964314977328,0.55766355080737,0.545302323169178,0.558881340755357,0.0082980642651414,2021-11-03,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-10,"denmark",6,0.607972145080566,0.59156518181165,0.573908189932505,0.593106170495351,0.0120075392381598,2021-11-10,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-17,"denmark",6,0.646301140387853,0.625466812815931,0.602514056695832,0.627331000235346,0.0157170142111782,2021-11-17,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-11-24,"denmark",6,0.601588473917964,0.647094197942962,0.54119492098871,0.570640091268034,0.021362344422153,2021-11-24,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-01,"denmark",6,0.539228710847405,0.641718242140043,0.471973640700945,0.500555862815907,0.023491317880913,2021-12-01,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-08,"denmark",6,0.551354441505212,0.635524003278641,0.488846020056651,0.514893642411782,0.0219795358582184,2021-12-08,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-15,"denmark",6,0.563480172163019,0.62932976441724,0.505718399412357,0.529231422007657,0.0204677538355239,2021-12-15,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-22,"denmark",6,0.575605902820826,0.623135525555838,0.522590778768063,0.543569201603532,0.0189559718128293,2021-12-22,2021,"BA6","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,2021-12-29,"denmark",6,0.587731633478632,0.616941286694436,0.539463158123768,0.557906981199407,0.0174441897901348,2021-12-29,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-03-31,"denmark",7,0.245621177767004,0.232600875553631,0.2162219420785,0.233764269522258,0.0099416450996484,2021-03-31,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-07,"denmark",7,0.293428383007341,0.274845888724132,0.255298505328139,0.275370277920548,0.0130568840445912,2021-04-07,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-14,"denmark",7,0.447858870880944,0.423977803971086,0.406400003390653,0.422019276235785,0.0137903318773689,2021-04-14,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-21,"denmark",7,0.229936605975741,0.218777702323028,0.208337051740714,0.218396040300528,0.0074646274226584,2021-04-21,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-04-28,"denmark",7,0.348982506940345,0.336789277671766,0.323497700559742,0.338876383739109,0.0086187623008819,2021-04-28,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-05,"denmark",7,0.408676264917149,0.396452458465801,0.378295405822642,0.400385386803571,0.0104387640021741,2021-05-05,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-12,"denmark",7,0.453819798196063,0.443217633401646,0.43039847253,0.44451344057041,0.0087577570229768,2021-05-12,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-19,"denmark",7,0.564384800908056,0.544399705595238,0.535487091779208,0.548778834762304,0.0097359790584989,2021-05-19,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-05-26,"denmark",7,0.774241283299431,0.759115833353687,0.743839439891633,0.76106162061767,0.009565323406446,2021-05-26,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-02,"denmark",7,0.845018572750546,0.832667491265706,0.810333007857913,0.835739388352349,0.0108782376184882,2021-06-02,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-09,"denmark",7,0.843543249652499,0.836302323000772,0.819724315972555,0.839114477804729,0.0076307280632179,2021-06-09,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-16,"denmark",7,0.826957894364993,0.817599551450639,0.796185313519977,0.820610762493951,0.0099134082107671,2021-06-16,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-23,"denmark",7,0.771799027919769,0.758118698994319,0.730486969153086,0.760787487030029,0.0130564341476807,2021-06-23,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-06-30,"denmark",7,0.694884449790935,0.684540275342408,0.640199027844027,0.677086701502605,0.0182975316683121,2021-06-30,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-07,"denmark",7,0.532887314123158,0.579010054469109,0.487511668962483,0.515402708354653,0.0162904826800662,2021-07-07,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-14,"denmark",7,0.476910782939926,0.485308805746691,0.447641414723226,0.468317958621346,0.0096804271814441,2021-07-14,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-21,"denmark",7,0.429636958454336,0.411938102117607,0.394457694675241,0.411281776215349,0.0122923821493584,2021-07-21,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-07-28,"denmark",7,0.380989919106165,0.360336860020955,0.33574033776919,0.362829715013504,0.0153970010578632,2021-07-28,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-04,"denmark",7,0.368441397235507,0.348226137814068,0.325449333304451,0.352409612919603,0.0152627675727541,2021-08-04,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-11,"denmark",7,0.354764593499047,0.336961624877793,0.321553219641958,0.335539443152291,0.0119320064383958,2021-08-11,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-18,"denmark",7,0.448883077927998,0.430930627243859,0.415126015033041,0.428512939385005,0.0119224008771457,2021-08-18,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-08-25,"denmark",7,0.540688570056643,0.528354813047007,0.518192954108018,0.527604529241315,0.007833042695206,2021-08-25,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-01,"denmark",7,0.561575719288417,0.560708082756218,0.532928379417277,0.550620253191513,0.0104630041968863,2021-09-01,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-08,"denmark",7,0.427903634629079,0.422060852515556,0.3936753417587,0.411225576840696,0.0112117400803115,2021-09-08,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-15,"denmark",7,0.318525087088346,0.296345511451364,0.276100071147084,0.299206979572773,0.0137663533678278,2021-09-15,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-22,"denmark",7,0.270407897730668,0.262064357598623,0.248782237370809,0.262523718178272,0.0071469084359705,2021-09-22,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-09-29,"denmark",7,0.326146365867721,0.313046983546681,0.292532902624872,0.315624882777532,0.011329798027873,2021-09-29,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-06,"denmark",7,0.37132136500071,0.352254559005064,0.326885262178996,0.355407558736347,0.0146637728570827,2021-10-06,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-13,"denmark",7,0.428958552933875,0.402202460027876,0.377876400237992,0.401397327582041,0.0168998988700054,2021-10-13,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-20,"denmark",7,0.502147543888826,0.475520881322714,0.452769939716046,0.474059263100991,0.0173107607003587,2021-10-20,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-10-27,"denmark",7,0.535381267104248,0.51053597466049,0.496254243338719,0.506939510204198,0.0134733484727324,2021-10-27,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-03,"denmark",7,0.578039937549167,0.553938993149334,0.538619029025237,0.550025107959906,0.0132996576657104,2021-11-03,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-10,"denmark",7,0.624982674916585,0.601154704888662,0.580474942922592,0.597749501466751,0.0147912947771449,2021-11-10,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-17,"denmark",7,0.671925412284003,0.64837041662799,0.622330856819947,0.645473894973596,0.0162829318885794,2021-11-17,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-11-24,"denmark",7,0.618070285953809,0.677548374870872,0.557743597690412,0.58271249284074,0.0205296935984536,2021-11-24,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-01,"denmark",7,0.543225028767036,0.667043275421574,0.473942951729091,0.496165183587716,0.0241030486381182,2021-12-01,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-08,"denmark",7,0.559000602135291,0.655335659072513,0.487269897300463,0.508571108946433,0.0245947788756054,2021-12-08,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-15,"denmark",7,0.574776175503547,0.643628042723451,0.500596842871836,0.520977034305151,0.0250865091130925,2021-12-15,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-22,"denmark",7,0.590551748871803,0.63192042637439,0.513923788443208,0.533382959663868,0.0255782393505796,2021-12-22,2021,"BA6","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,2021-12-29,"denmark",7,0.606327322240059,0.620212810025329,0.52725073401458,0.545788885022585,0.0260699695880668,2021-12-29,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-03-31,"denmark",6,0.271895904626165,0.260002788333666,0.247213137646516,0.262061073666527,0.0081093910904157,2021-03-31,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-07,"denmark",6,0.310072758063978,0.292388980485955,0.272301739880017,0.29538966897799,0.0123476175382277,2021-04-07,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-14,"denmark",6.04285714285714,0.438305901629584,0.427814137084143,0.388959150867803,0.424309048908097,0.0167537154563303,2021-04-14,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-21,"denmark",6.02857142857143,0.250657612369174,0.244487600950968,0.22921961517561,0.2384805335885,0.007591060081142,2021-04-21,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-04-28,"denmark",6,0.366236466726586,0.350841036207285,0.335827647105736,0.350532518684113,0.0098806795005749,2021-04-28,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-05,"denmark",6,0.446764782947652,0.434263031272327,0.425404126153273,0.432606050196816,0.0074764984550283,2021-05-05,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-12,"denmark",6,0.513315445798285,0.500254344852532,0.491768715574461,0.49788871276028,0.0077683721080093,2021-05-12,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-19,"denmark",6,0.614193997787692,0.602899902855239,0.595464985803441,0.60080869016049,0.0068708328062218,2021-05-19,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-05-26,"denmark",6,0.785670067195768,0.780790259698769,0.775575364048863,0.780990290435362,0.0036540165023466,2021-05-26,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-02,"denmark",6,0.848191380500793,0.842591106891632,0.836332843417213,0.842336163634346,0.0042708718350955,2021-06-02,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-09,"denmark",6,0.839547316517149,0.832537254549208,0.828084857690902,0.831812438794545,0.0037365513155236,2021-06-09,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-16,"denmark",6,0.790300224934305,0.785335956442924,0.779522132305872,0.786193662881851,0.003842607106448,2021-06-16,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-23,"denmark",6,0.704690515995026,0.696816360508954,0.686251039858218,0.699009703265296,0.0066810761302433,2021-06-23,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-06-30,"denmark",6,0.602739582864606,0.592399963468471,0.583151477692439,0.590921448370497,0.0073514525420986,2021-06-30,2021,"BA6","bbf"
"BA6","BA6","8b-1",2021,"2a","2b",43,151,87,"denmark","26-87",4733,4162.531315,216.1466667,4204.546667,2570.939511,3,2021-07-07,"denmark",6,0.537356653992011,0.519325390154002,0.503970994024861,0.518664049250739,0.011341693402477,2021-07-07,2021,"BA6","bbf"
