"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","unique id","country.x","plot_number","Harvest_06082021_harvestable_grain_yield_15_moisture_kgha","Harvest_11082022_harvestable_grain_yield_15_moisture_kgha","timestamp","count","mean","std","Treatment"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-03-31,40,0.183115728199482,0.0172234974535448,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-04-07,40,0.18975832490694,0.0212890082324037,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-04-14,39.8333333333333,0.196401352683703,0.0198329308380683,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-04-21,39.952380952381,0.190552576666786,0.0158524012381565,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-04-28,40,0.214499017181701,0.0152695639421323,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-05-05,40,0.268162630890545,0.0161028376192246,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-05-12,40,0.305199537622301,0.0170690662864791,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-05-19,40,0.354685453506639,0.0179084735189594,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-05-26,40,0.478162316339357,0.0181788972224153,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-06-02,40,0.525329315946216,0.0238073245134382,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-06-09,40,0.540374042811217,0.025631744828489,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-06-16,40,0.568524934627392,0.0262849320110584,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-06-23,40,0.593117531802919,0.024932043833865,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-06-30,40,0.544252482874323,0.0282884209951102,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-07-07,40,0.464025930330461,0.0261346612467753,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-07-14,40,0.375267239477561,0.0192727463234368,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-07-21,40,0.305411144026688,0.0162509326556963,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-07-28,40,0.270443429549535,0.0147424923876921,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-08-04,40,0.241533065379477,0.0122585478824797,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-08-11,39.9914285714286,0.233233544473745,0.0094071020588886,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-08-18,39.88,0.210697019100189,0.0113268249109387,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-08-25,39.875,0.197523264214396,0.0166169231524691,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-09-01,39.9964285714286,0.202457992093904,0.0170083086106127,"CON"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-09-08,40,0.188086746744328,0.0130677430152699,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-09-15,40,0.191091786054048,0.0187018179673362,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-09-22,40,0.261641263961792,0.0109987928687284,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-09-29,40,0.276431530714035,0.0204714625659916,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-10-06,40,0.290950951831681,0.0255785803236658,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-10-13,40,0.31945161308561,0.0231392842584422,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-10-20,40,0.350402375062307,0.0294480505916807,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-10-27,40,0.378895757048308,0.0278109105033567,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-11-03,40,0.417774428214346,0.0257376968594534,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-11-10,40,0.456967805113111,0.0236512688653809,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-11-17,40,0.496161182011877,0.0215648408713085,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-11-24,40,0.521497693538049,0.0203339327004758,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-12-01,40,0.516349101244514,0.0209851681407707,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-12-08,40,0.510276717926139,0.0216934382359483,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-12-15,40,0.504204334607765,0.0224017083311258,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-12-22,40,0.49813195128939,0.0231099784263034,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2021-12-29,40,0.492059567971016,0.0238182485214809,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-01-05,40,0.485987184652642,0.0245265186166585,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-01-12,40,0.479914801334267,0.025234788711836,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-01-19,40,0.473842418015893,0.0259430588070136,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-01-26,40,0.467824465064987,0.0269914587834544,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-02-02,40,0.438561953604221,0.0269628330133855,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-02-09,40,0.411111135567938,0.025147144150521,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-02-16,40,0.411817312240601,0.0204287404194474,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-02-23,40,0.412833103111812,0.016698254804526,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-03-02,40,0.421900028274173,0.0130003954816077,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-03-09,40,0.381807438319638,0.0157006724648887,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-03-16,40,0.349603518843651,0.0131223069814344,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-03-23,40,0.337368299918515,0.0121141849917226,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-03-30,40,0.364582260804517,0.0142546040172289,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-04-06,40,0.382217806577683,0.013169717354079,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-04-13,40,0.431198525428772,0.0125827190155784,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-04-20,40,0.481661528348923,0.0113598567633224,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-04-27,40,0.543217290420921,0.0103171926077303,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-05-04,40,0.577323864917366,0.0105781204314256,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-05-11,40,0.608667064364217,0.0120234064789128,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-05-18,40,0.64614046847119,0.0105501471963875,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-05-25,40,0.681931952343268,0.0088991128064754,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-06-01,40,0.68998658657074,0.0099581958726048,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-06-08,40,0.689232839271426,0.0107084439659956,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-06-15,40,0.687007490545511,0.0100431648897938,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-06-22,40,0.671236245387367,0.0121628430929766,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-06-29,40,0.507774491743608,0.0127654553112852,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-07-06,40,0.416883931918578,0.0120352416045286,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-07-13,40,0.376175124730383,0.0144473894366196,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-07-20,40,0.287684448276247,0.0150638826257948,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-07-27,40,0.253557707369327,0.0145149818155914,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-08-03,40,0.21252044467699,0.0148647180241015,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-08-10,40,0.202054405141444,0.0123765470445274,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-08-17,40,0.196783218532801,0.0117747646623424,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-08-24,40,0.17910699141877,0.0137268100199954,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-08-31,40,0.172274206862563,0.0150116499513387,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-09-07,40,0.19133429584049,0.0100510135026914,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-09-14,40,0.225161761045456,0.0134890535846352,"MIN"
"CON","MIN","10-a","Kontrol 2021","Mineral N 2022",9,"denmark","25-9",4604.615712,11383.77727,2022-09-21,40,0.262647026777267,0.0154299445450305,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-03-31,41,0.189854155693735,0.0173330917688352,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-04-07,41,0.190235302865911,0.0191268351081074,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-04-14,40.6666666666667,0.192077902456125,0.013869010998557,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-04-21,40.9047619047619,0.193229839737926,0.0171261349072059,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-04-28,41,0.212243687109392,0.0174203225607542,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-05-05,41,0.265483679740052,0.0162165154735639,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-05-12,41,0.308484458609631,0.0162425736913032,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-05-19,41,0.359690776631647,0.0169659086391049,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-05-26,41,0.459370567685082,0.0217809535873432,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-06-02,41,0.501850110434351,0.0199732197271216,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-06-09,41,0.525207874951539,0.0179803112038859,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-06-16,41,0.546712969819074,0.0181181976478054,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-06-23,41,0.564331269926495,0.0200663216722508,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-06-30,41,0.512524015812917,0.0235651854020194,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-07-07,41,0.437495119185472,0.02002325144891,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-07-14,41,0.361211501366022,0.0161054067133108,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-07-21,41,0.301650973302977,0.0176851986907422,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-07-28,41,0.266152476270993,0.0151864929745594,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-08-04,41,0.242893759744102,0.0131004227920859,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-08-11,40.9828571428571,0.235630382262931,0.0131460388730831,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-08-18,40.76,0.212288418412208,0.014064474068582,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-08-25,40.75,0.199365748092532,0.0210102415876463,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-09-01,40.9928571428571,0.207886534237436,0.020002160983027,"CON"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-09-08,41,0.189990750922785,0.0135594792325388,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-09-15,41,0.203270343894308,0.0155320438895035,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-09-22,41,0.259892595311006,0.0158292604610323,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-09-29,41,0.278717529442575,0.0218285489827394,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-10-06,41,0.298178842379933,0.0274690929504614,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-10-13,41,0.325276700986756,0.0288047022703621,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-10-20,41,0.34326641537525,0.0259710116380894,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-10-27,41,0.372467207490767,0.0220915927926186,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-11-03,41,0.420515922208627,0.0241379323415458,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-11-10,41,0.458069890737534,0.0278729815036058,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-11-17,41,0.49562385926644,0.0316080306656658,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-11-24,41,0.520587846472616,0.0338654694890083,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-12-01,41,0.517853874768784,0.0328721655671721,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-12-08,41,0.51428057097677,0.0317803542894213,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-12-15,41,0.510707267184756,0.0306885430116706,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-12-22,41,0.507133963392742,0.0295967317339199,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2021-12-29,41,0.503560659600728,0.0285049204561692,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-01-05,41,0.499987355808714,0.0274131091784185,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-01-12,41,0.496414052016699,0.0263212979006678,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-01-19,41,0.492840748224685,0.0252294866229171,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-01-26,41,0.486354080503429,0.0246892286254081,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-02-02,41,0.427895456552505,0.031171940267086,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-02-09,40.1428571428571,0.354391642979213,0.0330411436568413,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-02-16,40.1428571428571,0.357898337500436,0.0289248217429433,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-02-23,41,0.415253102779388,0.0175989243601049,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-03-02,41,0.417116615743864,0.0155585667650614,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-03-09,41,0.378626032954171,0.0113238484288255,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-03-16,41,0.345085715254148,0.0120684813397626,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-03-23,41,0.335685255981627,0.0111115521174811,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-03-30,41,0.35688246289889,0.0137215964607007,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-04-06,41,0.383731055259705,0.0137275670965512,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-04-13,41,0.424966019392014,0.0118096843982736,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-04-20,41,0.478118687868118,0.0098102650538619,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-04-27,41,0.541522334728922,0.0124628337632332,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-05-04,41,0.580671967495055,0.0140246773426908,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-05-11,41,0.607837288319564,0.0082539878042117,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-05-18,41,0.644297534928602,0.009012960609706,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-05-25,41,0.678689003115942,0.0095487067816356,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-06-01,41,0.685581982135773,0.0066657525487244,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-06-08,41,0.683318068583806,0.0052138506143819,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-06-15,41,0.679029590553707,0.0069362037465907,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-06-22,41,0.667861136273732,0.0134251165644465,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-06-29,41,0.503960063395562,0.0144564263619385,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-07-06,41,0.418178338896144,0.0142144801264459,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-07-13,41,0.364500648209027,0.0169264078805489,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-07-20,41,0.281359412414687,0.0141773832097117,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-07-27,41,0.251494766771793,0.010311988228932,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-08-03,41,0.205116278358868,0.0178476584426659,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-08-10,41,0.201948014221021,0.0166550296874317,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-08-17,41,0.196019466434206,0.0117402850384158,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-08-24,41,0.184778165908492,0.0122212876318668,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-08-31,41,0.178341200359825,0.0135527185012339,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-09-07,41,0.190982920960301,0.0147727873242859,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-09-14,41,0.222573105245829,0.0209224883001297,"MIN"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022",7,"denmark","25-7",4280.367631,10518.92612,2022-09-21,41,0.265055994689465,0.0164357047528028,"MIN"
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022",6,"denmark","25-6",4459.982765,11156.05453,2021-03-31,39,0.177986102444785,0.0199391786009073,"CON"
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022",6,"denmark","25-6",4459.982765,11156.05453,2021-04-07,39,0.186540505918516,0.0199744074294964,"CON"
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022",6,"denmark","25-6",4459.982765,11156.05453,2021-04-14,39.1666666666667,0.18998562792937,0.0138935999323924,"CON"
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022",6,"denmark","25-6",4459.982765,11156.05453,2021-04-21,39.047619047619,0.18696982865887,0.0183759691703709,"CON"
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022",6,"denmark","25-6",4459.982765,11156.05453,2021-04-28,39,0.20633108912498,0.0172254577562689,"CON"
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022",6,"denmark","25-6",4459.982765,11156.05453,2021-05-05,39,0.26539548002837,0.0174490532984859,"CON"
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022",6,"denmark","25-6",4459.982765,11156.05453,2021-05-12,39,0.313745604272474,0.0193581284563008,"CON"
