"PLOT_ID","Block_a","Block_b","Treatment_ID","Treatment_2021","Treatment_2022","year_estab","date","count","mean","std","cv","fertiliser_type"
"3e-8","5a","5b",8,"SDG","SDG",2022,20220529,72318,0.472835243210226,0.0544346929646873,0.115124017818793,"bbf"
"3e-8","5a","5b",8,"SDG","SDG",2022,20220624,76140,0.344336933991964,0.0493825661126829,0.143413503570998,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220412,74141,0.218910657187167,0.0305843552905122,0.139711586834088,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220517,75997,0.319408729190478,0.0346798209105366,0.108575056788305,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220529,72320,0.288386600734501,0.0314866091511287,0.109181942125378,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220624,76140,0.252166510813891,0.028148833208053,0.111627960101443,"bbf"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220412,74142,0.240903699788407,0.030038181250059,0.124689580427542,"mineral"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220517,75999,0.52532844341724,0.057286058148838,0.109048080047207,"mineral"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220529,72317,0.523576675033929,0.0563527819083939,0.107630428541803,"mineral"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220624,76140,0.403226668261812,0.0527523939586487,0.130825657405172,"mineral"
