"Treatment_2021","Treatment_2022","PLOT_ID","Year_estab","Block_a","Block_b","Treatment order","Order original","unique id","country.x","plot_number","Anthesis 23-06-2021 Biomass dryweight (kg/ha)","Harvest 06-08-2021 harvestable (grain) yield 15 % moisture (kg/ha)","16-11-2021 Biomass dryweight (kg/ha)","Anthesis 31-05-2022 Biomass dryweight (kg/ha)","Harvest 11-08-2022 harvestable (grain) yield 15 % moisture (kg/ha)","Field sheet order","timestamp","country.y","count","max","mean","min","median","std","Date","Year_obs","Treatment","Yearreal","fertiliser_type"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-01","denmark",6.00357142857143,0.340694622198741,0.32419045414953,0.310783083169233,0.324046099931002,0.0103264130851519,2021-09-01,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-08","denmark",6,0.278738734268007,0.26119100941079,0.241570382955528,0.264978901261375,0.0128482845390126,2021-09-08,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-15","denmark",6,0.238891581694285,0.223745423058669,0.20649104565382,0.227227186163266,0.0109016381514569,2021-09-15,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-22","denmark",6,0.222282451887925,0.201559998095035,0.183749499420325,0.198954880237579,0.0147454529845466,2021-09-22,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-29","denmark",6,0.248311253057586,0.226555615663528,0.201126196318202,0.22765122850736,0.0168946667367385,2021-09-29,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-06","denmark",6,0.275921637221934,0.252014651894569,0.220377287576123,0.255849194668588,0.0187625384054309,2021-10-06,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-13","denmark",6,0.308130909999212,0.283323482388542,0.255793233712514,0.285628420966012,0.017073686367699,2021-10-13,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-20","denmark",6,0.325114016349499,0.306183796662551,0.283253157368073,0.309151919988485,0.0144193469761655,2021-10-20,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-27","denmark",6,0.335411231459934,0.321760518633293,0.303716044572793,0.325337134847492,0.0119805585289367,2021-10-27,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-03","denmark",6,0.365471509595712,0.349671809623639,0.327364594986041,0.353438454369704,0.013987306660662,2021-11-03,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-10","denmark",6,0.404514998197555,0.383189722895622,0.35246117413044,0.386956185102463,0.0180147532373666,2021-11-10,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-17","denmark",6,0.443558486799399,0.416707636167606,0.377557753274838,0.420473915835222,0.0220421998140712,2021-11-17,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-24","denmark",6,0.467798741763377,0.437351456072179,0.392727520740469,0.440989672285111,0.0246633365793337,2021-11-24,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-01","denmark",6,0.45947188272405,0.429672270568449,0.386058302512809,0.432901085312687,0.0241905917594237,2021-12-01,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-08","denmark",6,0.450158141442199,0.421134812173559,0.378727296839899,0.423945700054738,0.0236240929520841,2021-12-08,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-15","denmark",6,0.440844400160348,0.412597353778668,0.371396291166989,0.414990314796789,0.0230575941447446,2021-12-15,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-22","denmark",6,0.431530658878497,0.404059895383778,0.364065285494079,0.406034929538841,0.0224910953374051,2021-12-22,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-29","denmark",6,0.422216917596646,0.395522436988888,0.356734279821168,0.397079544280892,0.0219245965300656,2021-12-29,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-05","denmark",6,0.412903176314795,0.386984978593997,0.349403274148258,0.388124159022943,0.021358097722726,2022-01-05,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-12","denmark",6,0.403589435032944,0.378447520199107,0.342072268475347,0.379168773764995,0.0207915989153865,2022-01-12,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-19","denmark",6,0.394275693751093,0.369910061804216,0.334741262802437,0.370213388507046,0.020225100108047,2022-01-19,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-26","denmark",6,0.388960390965313,0.362207478106912,0.326929077792015,0.362316676691524,0.0210564624962966,2022-01-26,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-02","denmark",6,0.408711805939674,0.355029031634331,0.313568755984306,0.354665018618107,0.0325932949781417,2022-02-02,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-09","denmark",6.42857142857143,0.319353522998946,0.280789645654815,0.245360040238925,0.281413429549762,0.0258464898381914,2022-02-09,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-16","denmark",6.42857142857143,0.295734637549945,0.283246868423053,0.270281483020101,0.282568980540548,0.008625176203038,2022-02-16,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-23","denmark",6,0.351696074008942,0.338874084608895,0.322394009147371,0.338867255619594,0.0108621527573892,2022-02-23,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-02","denmark",6,0.340890335185187,0.323474651646046,0.30016798277696,0.325913831946396,0.0145177552254781,2022-03-02,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-09","denmark",6,0.323622865336282,0.298969248930613,0.27820117381357,0.2953155175561,0.0166603231226049,2022-03-09,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-16","denmark",6,0.280265813072523,0.263487021128336,0.245045647025108,0.266061762968699,0.0135431610979139,2022-03-16,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-23","denmark",6,0.271621084284215,0.259249906454767,0.246157677755469,0.260548035126357,0.009088189834507,2022-03-23,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-30","denmark",6,0.302508235332512,0.286345099764211,0.26952800562694,0.286774405766101,0.0107771805044086,2022-03-30,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-06","denmark",6,0.298318014542262,0.282611986001333,0.269393694400787,0.281284626324971,0.0089058970722059,2022-04-06,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-13","denmark",6,0.325214101870855,0.302807847658793,0.278382885456085,0.302800569931666,0.0139378526558478,2022-04-13,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-20","denmark",6,0.315429764134543,0.301257827452251,0.286824877773012,0.300179402743067,0.0095688665751367,2022-04-20,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-27","denmark",6,0.333853213914803,0.325756043195724,0.312484383583069,0.327889267887388,0.0074945588130503,2022-04-27,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-04","denmark",6,0.358013577049687,0.342728979885578,0.329428834574563,0.342027008888267,0.0094724652202179,2022-05-04,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-11","denmark",6,0.376417261712691,0.3597102934072,0.339307653678565,0.358120867935549,0.0129034390121291,2022-05-11,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-18","denmark",6,0.389462904018514,0.376716024735395,0.362215014941552,0.375690391835044,0.0096560345880468,2022-05-18,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-25","denmark",6,0.409639630623224,0.397409832026778,0.38536076347868,0.3974400668585,0.0089755973880406,2022-05-25,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-01","denmark",6,0.461756642375673,0.437357889754432,0.410164509500776,0.439165183476039,0.0193442096933722,2022-06-01,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-08","denmark",6,0.436308371834457,0.418751616962254,0.406237327493727,0.41803531255573,0.0101882309245411,2022-06-08,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-15","denmark",6,0.419651517644525,0.40127775631845,0.384806094691157,0.401374207809567,0.0117928173276595,2022-06-15,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-22","denmark",6,0.414431691834969,0.395311922234084,0.374160674932812,0.396592277634357,0.0138554209302778,2022-06-22,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-29","denmark",6,0.337484826999051,0.32522609510592,0.314453160884429,0.323911074016775,0.0080106784542072,2022-06-29,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-06","denmark",6,0.28945892304182,0.278724823147058,0.268861707299948,0.27719933912158,0.0068318999838083,2022-07-06,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-13","denmark",6,0.2633332620774,0.252397532441786,0.240667399855293,0.252099057925599,0.0073467502085377,2022-07-13,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-20","denmark",6,0.261292307258962,0.24836097829617,0.232920174251546,0.249867161715424,0.010080766997167,2022-07-20,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-27","denmark",6,0.264624008765587,0.248306366686637,0.234894952521874,0.248021407196155,0.0106711476109921,2022-07-27,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-03","denmark",6,0.264541226733049,0.248134151837983,0.2336690664537,0.247166973396878,0.0104471412558602,2022-08-03,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-10","denmark",6,0.246951124193717,0.234159997531346,0.218281783163547,0.234300329368942,0.00960638341779,2022-08-10,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-17","denmark",6,0.244886368513107,0.232997615156429,0.217569609305688,0.232897200488618,0.0093301235132717,2022-08-17,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-24","denmark",6,0.26382034469624,0.249636523615645,0.239044052985858,0.245794784847875,0.0101143872788251,2022-08-24,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-31","denmark",6,0.279897064477408,0.263981983673816,0.248836509224509,0.261701097496513,0.0112943075673312,2022-08-31,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-09-07","denmark",6,0.314625036148798,0.297593743673393,0.28335604213533,0.29762986905518,0.0110444222310824,2022-09-07,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-09-14","denmark",6,0.357586413621902,0.33361279219389,0.313961774110794,0.3339679017663,0.0161506533622741,2022-09-14,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-09-21","denmark",6,0.431451213359833,0.412316063046455,0.395341375470161,0.411528566479683,0.0139894892461597,2022-09-21,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-01","denmark",7,0.365002479510648,0.347187226283408,0.329336633320366,0.348868699283117,0.011781349581378,2021-09-01,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-08","denmark",7,0.271844830896173,0.251134952885054,0.236603734571309,0.249894687551118,0.0115638078672678,2021-09-08,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-15","denmark",7,0.237944677472115,0.213773933549722,0.196002853413423,0.212903539339701,0.0139107201248407,2021-09-15,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-22","denmark",7,0.209845582644145,0.202342465519905,0.192071108768384,0.202885607878367,0.005556280647094,2021-09-22,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-29","denmark",7,0.244755902224117,0.233439604441325,0.217342740131749,0.234185440672769,0.0084521424853139,2021-09-29,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-06","denmark",7,0.27888122910545,0.263080726067225,0.241268847078558,0.263946940974584,0.0115549331457014,2021-10-06,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-13","denmark",7,0.303586643603113,0.275249640146891,0.24904866102669,0.275248451365365,0.0171408696720997,2021-10-13,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-20","denmark",7,0.316084373455781,0.287427549178784,0.256708052295905,0.288926399671114,0.0185541198947108,2021-10-20,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-27","denmark",7,0.321929490391588,0.303391343276033,0.267766352811139,0.308191775961782,0.0165174575386084,2021-10-27,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-03","denmark",7,0.345616678396861,0.323945292582115,0.282963355382284,0.32611300672094,0.0209792939325173,2021-11-03,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-10","denmark",7,0.377413898706436,0.346585676074028,0.30004158616066,0.343423262238503,0.0283949933946132,2021-11-10,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-17","denmark",7,0.409211119016011,0.369226059565941,0.317119816939036,0.360733517756065,0.0358106928567091,2021-11-17,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-24","denmark",7,0.43188745643369,0.385769776526015,0.330649110278765,0.373926124638099,0.0403739106103343,2021-11-24,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-01","denmark",7,0.434497851489195,0.388900827116041,0.336370741253468,0.378059904521971,0.038661668605324,2021-12-01,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-08","denmark",7,0.43650018768524,0.391625433270611,0.341855776398929,0.381919174496807,0.0367592611530823,2021-12-08,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-15","denmark",7,0.438502523881286,0.394350039425181,0.34734081154439,0.385778444471644,0.0348568537008406,2021-12-15,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-22","denmark",7,0.440504860077331,0.397074645579751,0.35282584668985,0.389637714446481,0.0329544462485989,2021-12-22,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-29","denmark",7,0.442507196273377,0.399799251734321,0.358310881835311,0.393496984421317,0.0310520387963572,2021-12-29,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-05","denmark",7,0.444509532469422,0.402523857888891,0.363795916980772,0.397356254396154,0.0291496313441155,2022-01-05,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-12","denmark",7,0.446511868665467,0.405248464043461,0.369280952126233,0.401215524370991,0.0272472238918738,2022-01-12,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-19","denmark",7,0.448514204861513,0.407973070198031,0.374765987271693,0.405074794345827,0.0253448164396321,2022-01-19,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-26","denmark",7,0.450076561159035,0.407708007961448,0.37628403437862,0.405470260138959,0.0245229008990818,2022-01-26,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-02","denmark",7,0.405012868344784,0.346347853541374,0.30334111303091,0.340009361505508,0.0334689719602465,2022-02-02,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-09","denmark",7,0.288884135229247,0.273295142820903,0.24647330386298,0.27585857467992,0.0142799416956092,2022-02-09,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-16","denmark",7,0.294578273381506,0.26748306623527,0.231017397982734,0.2688226465668,0.0219246479017393,2022-02-16,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-23","denmark",7,0.337820917367935,0.305927331958498,0.263992999281202,0.308351589100701,0.0245274608688695,2022-02-23,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-02","denmark",7,0.340019238137063,0.305005231783504,0.271106489357494,0.302638562662261,0.0221622140989417,2022-03-02,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-09","denmark",7,0.297829144412563,0.28293784459432,0.266480560458842,0.284396613992396,0.0108599481283731,2022-03-09,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-16","denmark",7,0.282113388180733,0.268281708161036,0.24952670186758,0.272448276480039,0.0115500585331271,2022-03-16,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-23","denmark",7,0.290077863793288,0.269245076924562,0.247910485602915,0.271619578823447,0.0150587600905315,2022-03-23,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-30","denmark",7,0.29965145593243,0.285281868385417,0.270192316201116,0.286635809444955,0.0104461695882491,2022-03-30,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-06","denmark",7,0.309729274113973,0.297029459476471,0.282846468687057,0.299347019195557,0.0084113275632262,2022-04-06,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-13","denmark",7,0.325031373898188,0.315376049280167,0.303446155786514,0.316727632284164,0.0062773155979812,2022-04-13,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-20","denmark",7,0.312320470809937,0.301902230296816,0.290134608745575,0.301717451640538,0.006988554178471,2022-04-20,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-27","denmark",7,0.332697141383375,0.316187902220658,0.299024183835302,0.315293514302799,0.0119152886992586,2022-04-27,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-05-04","denmark",7,0.35568908069815,0.333958803543023,0.313530244110596,0.337406406622557,0.0138786856107236,2022-05-04,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-05-11","denmark",7,0.355576886662415,0.335178975673283,0.316946454940974,0.337505811371473,0.0130226193602439,2022-05-11,2022,"BA6","2022","bbf"
