"PLOT_ID","timestamp","Block_a","Block_b","NDVI","NDRE","Treatment_2021","Treatment_2022","delta_time","clay","boron","calcium","copper","fineSand","humus","potassium","magnesium","phosphorus","rt","sand","totalN","zinc","silt","jb","coarseSand","altitude","ph","fiSoil"
"8-d",2022-06-29,"Mineral N 2021","Kontrol 2022",0.514646730446196,0.39011182792775,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-07-06,"Mineral N 2021","Kontrol 2022",0.456431050192226,0.311608000235124,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-07-13,"Mineral N 2021","Kontrol 2022",0.470067503196852,0.295476690999099,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-07-20,"Mineral N 2021","Kontrol 2022",0.361831739544868,0.2559141723173,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-07-27,"Mineral N 2021","Kontrol 2022",0.339152827858925,0.246164983510971,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-08-03,"Mineral N 2021","Kontrol 2022",0.305681445502809,0.22188584972173,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-08-10,"Mineral N 2021","Kontrol 2022",0.28077647435878,0.208060626605792,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-08-17,"Mineral N 2021","Kontrol 2022",0.240451856383256,0.179624146382724,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-08-24,"Mineral N 2021","Kontrol 2022",0.239932894706726,0.175771158348237,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-08-31,"Mineral N 2021","Kontrol 2022",0.239044503441879,0.172248631290027,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
