"Treatment_2021","Treatment_2022","PLOT_ID","Year_estab","Block_a","Block_b","Treatment order","Order original","unique id","country.x","plot_number","Anthesis 23-06-2021 Biomass dryweight (kg/ha)","Harvest 06-08-2021 harvestable (grain) yield 15 % moisture (kg/ha)","16-11-2021 Biomass dryweight (kg/ha)","Anthesis 31-05-2022 Biomass dryweight (kg/ha)","Harvest 11-08-2022 harvestable (grain) yield 15 % moisture (kg/ha)","Field sheet order","timestamp","country.y","count","max","mean","min","median","std","Date","Year_obs","Treatment","Yearreal","fertiliser_type"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-01","denmark",6,0.528289379209888,0.515947761888407,0.495937644218912,0.514487015248156,0.0108757463773256,2021-09-01,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-08","denmark",6,0.418626686292035,0.404628801558699,0.382479765585491,0.403215546693121,0.0116531494256508,2021-09-08,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-15","denmark",6,0.3259142562747,0.313376106321812,0.298009991645813,0.314554139971733,0.0086121892672963,2021-09-15,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-22","denmark",6,0.285291227201621,0.276800207793713,0.266688677171866,0.27760707338651,0.0064269636835282,2021-09-22,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-09-29","denmark",6,0.33731282585197,0.321388507882754,0.300645359688335,0.322816140121884,0.0126723856147792,2021-09-29,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-06","denmark",6,0.379358905648428,0.358145098246279,0.330709955403729,0.359902721548837,0.016798717010441,2021-10-06,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-13","denmark",6,0.431782669254712,0.416649270625342,0.39849973150662,0.417939864453815,0.0112878721029985,2021-10-13,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-20","denmark",6,0.500412973073813,0.487952787142533,0.472434933368976,0.489322905357067,0.0093359061731741,2021-10-20,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-10-27","denmark",6,0.533082681588637,0.523307752742072,0.512968919197864,0.5243925167491,0.0066021111621396,2021-10-27,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-03","denmark",6,0.56964314977328,0.55766355080737,0.545302323169178,0.558881340755357,0.0082980642651414,2021-11-03,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-10","denmark",6,0.607972145080566,0.59156518181165,0.573908189932505,0.593106170495351,0.0120075392381598,2021-11-10,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-17","denmark",6,0.646301140387853,0.625466812815931,0.602514056695832,0.627331000235346,0.0157170142111782,2021-11-17,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-11-24","denmark",6,0.601588473917964,0.647094197942962,0.54119492098871,0.570640091268034,0.021362344422153,2021-11-24,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-01","denmark",6,0.539228710847405,0.641718242140043,0.471973640700945,0.500555862815907,0.023491317880913,2021-12-01,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-08","denmark",6,0.551354441505212,0.635524003278641,0.488846020056651,0.514893642411782,0.0219795358582184,2021-12-08,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-15","denmark",6,0.563480172163019,0.62932976441724,0.505718399412357,0.529231422007657,0.0204677538355239,2021-12-15,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-22","denmark",6,0.575605902820826,0.623135525555838,0.522590778768063,0.543569201603532,0.0189559718128293,2021-12-22,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2021-12-29","denmark",6,0.587731633478632,0.616941286694436,0.539463158123768,0.557906981199407,0.0174441897901348,2021-12-29,2021,"BA6","2021","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-05","denmark",6,0.599857364136439,0.610747047833034,0.556335537479474,0.572244760795282,0.0159324077674402,2022-01-05,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-12","denmark",6,0.611983094794246,0.604552808971632,0.57320791683518,0.586582540391156,0.0144206257447457,2022-01-12,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-19","denmark",6,0.628755519535024,0.605317543270013,0.587473662467776,0.601885266325713,0.0149680291555801,2022-01-19,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-01-26","denmark",6,0.65575067125834,0.621392018519915,0.596004813909531,0.619310874205369,0.0200456405201783,2022-01-26,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-02","denmark",6,0.635910376906395,0.600416585803032,0.563800945878029,0.601287752389908,0.0246135704219341,2022-02-02,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-09","denmark",6.21428571428571,0.442593354199614,0.425199687480927,0.404290777231966,0.424947297998837,0.0131088093455348,2022-02-09,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-16","denmark",6.21428571428571,0.407772704958916,0.353360884568908,0.366832607558795,0.386364240731512,0.0136042494393352,2022-02-16,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-02-23","denmark",6,0.515678795320647,0.443660302208616,0.465667011482375,0.498600981065205,0.0164041853775935,2022-02-23,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-02","denmark",6,0.523569820892243,0.513815786157336,0.498523079923221,0.514787642728715,0.0086328671424694,2022-03-02,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-09","denmark",6,0.518891352982748,0.500887440783637,0.485863829297679,0.499245508795693,0.0115913945871094,2022-03-09,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-16","denmark",6,0.462880502144496,0.445617094635963,0.426254868507385,0.445705915490786,0.0119338614555696,2022-03-16,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-23","denmark",6,0.418675840847076,0.406526984321693,0.393846555598198,0.406030238857345,0.0088092900483706,2022-03-23,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-03-30","denmark",6,0.436744383876286,0.429166072417819,0.420176203288729,0.429921494589912,0.0061631337841159,2022-03-30,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-06","denmark",6,0.460802032550176,0.448107375701269,0.440995067358017,0.445202400286992,0.0072442688358326,2022-04-06,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-13","denmark",6,0.495913163820903,0.478906617561976,0.469976246356964,0.475619832674662,0.0094427662591139,2022-04-13,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-20","denmark",6,0.503839290567807,0.491098957402365,0.477167325360434,0.49110513393368,0.0096187349575172,2022-04-20,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-04-27","denmark",6,0.513482822143302,0.501331721033369,0.489704633853873,0.501051571448239,0.009232560654969,2022-04-27,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-04","denmark",6,0.537627273068136,0.529643793191229,0.518363063432732,0.530491733429383,0.0069797757231364,2022-05-04,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-11","denmark",6,0.571375551844845,0.559223353987982,0.548398178665578,0.559645908469913,0.0079070506583187,2022-05-11,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-18","denmark",6,0.582286829457564,0.570407334495993,0.556967290008769,0.571824676850263,0.0086918209186371,2022-05-18,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-05-25","denmark",6,0.597167672980733,0.585955533159881,0.571326123065307,0.58803019052794,0.0088230153690522,2022-05-25,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-01","denmark",6,0.63176964862006,0.619903521878379,0.609193401677268,0.619774273463658,0.0086474889623267,2022-06-01,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-08","denmark",6,0.625099781900644,0.610271975398064,0.593969760462642,0.609958905726671,0.0129197032365482,2022-06-08,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-15","denmark",6,0.613937847316265,0.598539918661118,0.581513974815607,0.598792694509029,0.0128629003302194,2022-06-15,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-22","denmark",6,0.601356768075909,0.584334252987589,0.563997340894171,0.586423288817916,0.0138022509494995,2022-06-22,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-06-29","denmark",6,0.469276278204732,0.459732976362303,0.447248358850355,0.461582666403287,0.0074391837298337,2022-06-29,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-06","denmark",6,0.404968830672177,0.392162363637577,0.375480017878792,0.395574529062618,0.0109718581661582,2022-07-06,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-13","denmark",6,0.384592496923038,0.37472659775189,0.361304825970105,0.37708240534578,0.0084448860060157,2022-07-13,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-20","denmark",6,0.369773772629825,0.354549241627192,0.344160071054062,0.352231332621017,0.0089629173079239,2022-07-20,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-07-27","denmark",6,0.36363420161334,0.346314118667082,0.333262673833153,0.343775787136771,0.0097678313031792,2022-07-27,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-03","denmark",6,0.36203966137706,0.348797919494765,0.334766101472232,0.350665844368691,0.0098344406127283,2022-08-03,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-10","denmark",6,0.348166648222476,0.334171012043953,0.314791365545623,0.337419323167022,0.0108426898071656,2022-08-10,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-17","denmark",6,0.341695900474276,0.3260228213455,0.307082774383681,0.326808237603733,0.0118722143732676,2022-08-17,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-24","denmark",6,0.358114546537399,0.342435624024698,0.324183048733643,0.343190728979451,0.0115058079278761,2022-08-24,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-08-31","denmark",6,0.416728350449176,0.395493212271304,0.371831965446472,0.394683164783886,0.0158080304995001,2022-08-31,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-09-07","denmark",6,0.468773663753555,0.45566354124319,0.440374944891248,0.456543207168579,0.0094772763993768,2022-09-07,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-09-14","denmark",6,0.533510521054268,0.51297689974308,0.487536936998367,0.512652963399887,0.0164275830611586,2022-09-14,2022,"BA6","2022","bbf"
"BA6","BA6","13d-1",2021,"4a","4b",41,40,61,"denmark","26-61",6535.2,7820.680715,180.6133333,4366.613333,3157.762828,1,"2022-09-21","denmark",6,0.580103635787964,0.554505980014801,0.524672031402588,0.55740926861763,0.0190720977261662,2022-09-21,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-01","denmark",7,0.561575719288417,0.560708082756218,0.532928379417277,0.550620253191513,0.0104630041968863,2021-09-01,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-08","denmark",7,0.427903634629079,0.422060852515556,0.3936753417587,0.411225576840696,0.0112117400803115,2021-09-08,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-15","denmark",7,0.318525087088346,0.296345511451364,0.276100071147084,0.299206979572773,0.0137663533678278,2021-09-15,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-22","denmark",7,0.270407897730668,0.262064357598623,0.248782237370809,0.262523718178272,0.0071469084359705,2021-09-22,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-09-29","denmark",7,0.326146365867721,0.313046983546681,0.292532902624872,0.315624882777532,0.011329798027873,2021-09-29,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-06","denmark",7,0.37132136500071,0.352254559005064,0.326885262178996,0.355407558736347,0.0146637728570827,2021-10-06,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-13","denmark",7,0.428958552933875,0.402202460027876,0.377876400237992,0.401397327582041,0.0168998988700054,2021-10-13,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-20","denmark",7,0.502147543888826,0.475520881322714,0.452769939716046,0.474059263100991,0.0173107607003587,2021-10-20,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-10-27","denmark",7,0.535381267104248,0.51053597466049,0.496254243338719,0.506939510204198,0.0134733484727324,2021-10-27,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-03","denmark",7,0.578039937549167,0.553938993149334,0.538619029025237,0.550025107959906,0.0132996576657104,2021-11-03,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-10","denmark",7,0.624982674916585,0.601154704888662,0.580474942922592,0.597749501466751,0.0147912947771449,2021-11-10,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-17","denmark",7,0.671925412284003,0.64837041662799,0.622330856819947,0.645473894973596,0.0162829318885794,2021-11-17,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-11-24","denmark",7,0.618070285953809,0.677548374870872,0.557743597690412,0.58271249284074,0.0205296935984536,2021-11-24,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-01","denmark",7,0.543225028767036,0.667043275421574,0.473942951729091,0.496165183587716,0.0241030486381182,2021-12-01,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-08","denmark",7,0.559000602135291,0.655335659072513,0.487269897300463,0.508571108946433,0.0245947788756054,2021-12-08,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-15","denmark",7,0.574776175503547,0.643628042723451,0.500596842871836,0.520977034305151,0.0250865091130925,2021-12-15,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-22","denmark",7,0.590551748871803,0.63192042637439,0.513923788443208,0.533382959663868,0.0255782393505796,2021-12-22,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2021-12-29","denmark",7,0.606327322240059,0.620212810025329,0.52725073401458,0.545788885022585,0.0260699695880668,2021-12-29,2021,"BA6","2021","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-05","denmark",7,0.622102895608315,0.608505193676267,0.540577679585952,0.558194810381302,0.0265616998255539,2022-01-05,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-12","denmark",7,0.637878468976571,0.596797577327206,0.553904625157324,0.57060073574002,0.027053430063041,2022-01-12,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-19","denmark",7,0.651004753024369,0.594846110582383,0.56571379120738,0.585855256111085,0.0278051642791859,2022-01-19,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-01-26","denmark",7,0.658302600567158,0.614358172966884,0.574183842310539,0.607376685509315,0.0291289072483778,2022-01-26,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-02","denmark",7,0.631257206201553,0.593553751707077,0.561162486672401,0.586425870656967,0.0247598309069871,2022-02-02,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-09","denmark",7,0.437750527901309,0.416304911885943,0.392127806586879,0.414171100727149,0.0147703854433659,2022-02-09,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-16","denmark",7,0.395683116146496,0.343476994471117,0.343221370662962,0.377192697354725,0.0197115346257175,2022-02-16,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-02-23","denmark",7,0.4846560806036,0.425297649069266,0.435231947473117,0.472163076911654,0.0179006296343037,2022-02-23,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-02","denmark",7,0.52753393139158,0.512017145752907,0.497673446223849,0.510004997253418,0.0104432380536482,2022-03-02,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-09","denmark",7,0.50414360846792,0.490431198761577,0.473771369528203,0.489723816514015,0.0102257782792938,2022-03-09,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-16","denmark",7,0.453400045633316,0.437950496872266,0.411177704731623,0.442690625786781,0.0141946425040562,2022-03-16,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-23","denmark",7,0.433144682752235,0.420370548431362,0.40460195977773,0.421867734087365,0.0093540575222245,2022-03-23,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-03-30","denmark",7,0.468661386164881,0.449565462235893,0.425827767699957,0.456607669769298,0.0157430384563104,2022-03-30,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-06","denmark",7,0.482575782140096,0.467792844772339,0.451020306348801,0.473821737368902,0.0121532754972577,2022-04-06,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-13","denmark",7,0.502314440409342,0.489686453342438,0.471614235639572,0.494066707293193,0.0102936362847685,2022-04-13,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-20","denmark",7,0.503910675644875,0.487244100442954,0.471711572791849,0.487713110234056,0.0107727053442171,2022-04-20,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-04-27","denmark",7,0.525818331813326,0.508127085256333,0.480292067691988,0.507670527362094,0.0143339774210234,2022-04-27,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-05-04","denmark",7,0.541929516561177,0.525051185671164,0.49997408612042,0.526339695617861,0.0131512080813396,2022-05-04,2022,"BA6","2022","bbf"
"BA6","BA6","3c-1",2021,"3a","3b",42,19,82,"denmark","26-82",6321.6,6534.950869,249.08,3722.68,2066.874,2,"2022-05-11","denmark",7,0.547911468548935,0.529899371772253,0.50971946239221,0.533103055876343,0.0133547965875443,2022-05-11,2022,"BA6","2022","bbf"
